"monoculture","no3","plight","litbiomass","year","month","day","dayofyear","plot","subplot","abvbiomass","totaln","exp","yearest","atissN","age","fg"
"Petalostemum purpureum",NA,NA,0,2011,8,NA,212,291,0,263.75,NA,"e120",1994,NA,17,"L"
"Asclepias tuberosa",NA,NA,0,2011,8,NA,212,308,0,13.15,NA,"e120",1994,NA,17,"F"
"Solidago rigida",NA,NA,0,2011,8,NA,212,338,0,203.68,NA,"e120",1994,NA,17,"F"
"Lespedeza capitata",NA,NA,11.95,2012,7,NA,181,2,0,23.65,NA,"e120",1994,NA,18,"L"
"Andropogon gerardi",NA,NA,3.12,2012,7,NA,181,5,0,54.03,NA,"e120",1994,NA,18,"C4"
"Achillea millefolium(lanulosa)",NA,NA,1.1,2012,7,NA,181,11,0,27.25,NA,"e120",1994,NA,18,"F"
"Amorpha canescens",NA,NA,51.68,2012,7,NA,181,20,0,242.12,NA,"e120",1994,NA,18,"L"
"Lespedeza capitata",NA,NA,4.35,2012,7,NA,181,29,0,22.17,NA,"e120",1994,NA,18,"L"
"Schizachyrium scoparium",NA,NA,0,2012,7,NA,181,31,0,29.75,NA,"e120",1994,NA,18,"C4"
"Achillea millefolium(lanulosa)",NA,NA,0.45,2012,7,NA,181,69,0,19.93,NA,"e120",1994,NA,18,"F"
"Sorghastrum nutans",NA,NA,0,2012,7,NA,181,87,0,49.67,NA,"e120",1994,NA,18,"C4"
"Sorghastrum nutans",NA,NA,0,2012,7,NA,181,92,0,116.77,NA,"e120",1994,NA,18,"C4"
"Lespedeza capitata",NA,NA,23.05,2012,7,NA,181,94,0,27.73,NA,"e120",1994,NA,18,"L"
"Andropogon gerardi",NA,NA,0,2012,7,NA,181,109,0,96.03,NA,"e120",1994,NA,18,"C4"
"Liatris aspera",NA,NA,0,2012,7,NA,181,129,0,186.73,NA,"e120",1994,NA,18,"F"
"Schizachyrium scoparium",NA,NA,0,2012,7,NA,181,135,0,70.98,NA,"e120",1994,NA,18,"C4"
"Amorpha canescens",NA,NA,0,2012,7,NA,181,137,0,168.5,NA,"e120",1994,NA,18,"L"
"Koeleria cristata",NA,NA,0,2012,7,NA,181,142,0,50.3,NA,"e120",1994,NA,18,"C3"
"Sorghastrum nutans",NA,NA,0.23,2012,7,NA,181,163,0,72.9,NA,"e120",1994,NA,18,"C4"
"Liatris aspera",NA,NA,0,2012,7,NA,181,167,0,97.98,NA,"e120",1994,NA,18,"F"
"Petalostemum purpureum",NA,NA,14.12,2012,7,NA,181,185,0,109.43,NA,"e120",1994,NA,18,"L"
"Petalostemum purpureum",NA,NA,9.28,2012,7,NA,181,205,0,145.93,NA,"e120",1994,NA,18,"L"
"Panicum virgatum",NA,NA,0.42,2012,7,NA,181,230,0,53.67,NA,"e120",1994,NA,18,"C4"
"Lupinus perennis",NA,NA,0,2012,7,NA,181,265,0,46.5,NA,"e120",1994,NA,18,"L"
"Liatris aspera",NA,NA,2.07,2012,7,NA,181,267,0,110.93,NA,"e120",1994,NA,18,"F"
"Koeleria cristata",NA,NA,0,2012,7,NA,181,268,0,82.98,NA,"e120",1994,NA,18,"C3"
"Schizachyrium scoparium",NA,NA,0,2012,7,NA,181,280,0,51.42,NA,"e120",1994,NA,18,"C4"
"Sorghastrum nutans",NA,NA,2.98,2012,7,NA,181,282,0,90.4,NA,"e120",1994,NA,18,"C4"
"Petalostemum purpureum",NA,NA,37.78,2012,7,NA,181,291,0,93.68,NA,"e120",1994,NA,18,"L"
"Solidago rigida",NA,NA,34.12,2012,7,NA,181,338,0,152.24,NA,"e120",1994,NA,18,"F"
"Lespedeza capitata",NA,NA,NA,2013,8,NA,212,2,0,82.72,NA,"e120",1994,NA,19,"L"
"Andropogon gerardi",NA,NA,NA,2013,8,NA,212,5,0,28.7,NA,"e120",1994,NA,19,"C4"
"Achillea millefolium(lanulosa)",NA,NA,NA,2013,8,NA,212,11,0,41,NA,"e120",1994,NA,19,"F"
"Asclepias tuberosa",NA,NA,NA,2013,8,NA,212,16,0,58.33,NA,"e120",1994,NA,19,"F"
"Amorpha canescens",NA,NA,NA,2013,8,NA,212,20,0,345.68,NA,"e120",1994,NA,19,"L"
"Lespedeza capitata",NA,NA,NA,2013,8,NA,212,29,0,23.1,NA,"e120",1994,NA,19,"L"
"Schizachyrium scoparium",NA,NA,NA,2013,8,NA,212,31,0,20.45,NA,"e120",1994,NA,19,"C4"
"Achillea millefolium(lanulosa)",NA,NA,NA,2013,8,NA,212,69,0,73.48,NA,"e120",1994,NA,19,"F"
"Sorghastrum nutans",NA,NA,NA,2013,8,NA,212,87,0,41.48,NA,"e120",1994,NA,19,"C4"
"Sorghastrum nutans",NA,NA,NA,2013,8,NA,212,92,0,95.92,NA,"e120",1994,NA,19,"C4"
"Lespedeza capitata",NA,NA,NA,2013,8,NA,212,94,0,84.07,NA,"e120",1994,NA,19,"L"
"Andropogon gerardi",NA,NA,NA,2013,8,NA,212,109,0,44.48,NA,"e120",1994,NA,19,"C4"
"Liatris aspera",NA,NA,NA,2013,8,NA,212,129,0,120.07,NA,"e120",1994,NA,19,"F"
"Schizachyrium scoparium",NA,NA,NA,2013,8,NA,212,135,0,54.5,NA,"e120",1994,NA,19,"C4"
"Amorpha canescens",NA,NA,NA,2013,8,NA,212,137,0,277.95,NA,"e120",1994,NA,19,"L"
"Koeleria cristata",NA,NA,NA,2013,8,NA,212,142,0,62.38,NA,"e120",1994,NA,19,"C3"
"Sorghastrum nutans",NA,NA,NA,2013,8,NA,212,163,0,42.27,NA,"e120",1994,NA,19,"C4"
"Liatris aspera",NA,NA,NA,2013,8,NA,212,167,0,149.65,NA,"e120",1994,NA,19,"F"
"Petalostemum purpureum",NA,NA,NA,2013,8,NA,212,185,0,159,NA,"e120",1994,NA,19,"L"
"Petalostemum purpureum",NA,NA,NA,2013,8,NA,212,205,0,264.98,NA,"e120",1994,NA,19,"L"
"Panicum virgatum",NA,NA,NA,2013,8,NA,212,230,0,32.05,NA,"e120",1994,NA,19,"C4"
"Lupinus perennis",NA,NA,NA,2013,8,NA,212,265,0,85.47,NA,"e120",1994,NA,19,"L"
"Liatris aspera",NA,NA,NA,2013,8,NA,212,267,0,213.58,NA,"e120",1994,NA,19,"F"
"Koeleria cristata",NA,NA,NA,2013,8,NA,212,268,0,35.12,NA,"e120",1994,NA,19,"C3"
"Schizachyrium scoparium",NA,NA,NA,2013,8,NA,212,280,0,50.45,NA,"e120",1994,NA,19,"C4"
"Sorghastrum nutans",NA,NA,NA,2013,8,NA,212,282,0,123.3,NA,"e120",1994,NA,19,"C4"
"Petalostemum purpureum",NA,NA,NA,2013,8,NA,212,291,0,161.28,NA,"e120",1994,NA,19,"L"
"Solidago rigida",NA,NA,NA,2013,8,NA,212,338,0,116.77,NA,"e120",1994,NA,19,"F"
"Lespedeza capitata",NA,NA,NA,2014,8,NA,212,2,0,182.12,NA,"e120",1994,NA,20,"L"
"Andropogon gerardi",NA,NA,NA,2014,8,NA,212,5,0,32.15,NA,"e120",1994,NA,20,"C4"
"Achillea millefolium(lanulosa)",NA,NA,NA,2014,8,NA,212,11,0,120.03,NA,"e120",1994,NA,20,"F"
"Asclepias tuberosa",NA,NA,NA,2014,8,NA,212,16,0,29.07,NA,"e120",1994,NA,20,"F"
"Amorpha canescens",NA,NA,NA,2014,8,NA,212,20,0,271.47,NA,"e120",1994,NA,20,"L"
"Lespedeza capitata",NA,NA,NA,2014,8,NA,212,29,0,43.42,NA,"e120",1994,NA,20,"L"
"Schizachyrium scoparium",NA,NA,NA,2014,8,NA,212,31,0,33.48,NA,"e120",1994,NA,20,"C4"
"Achillea millefolium(lanulosa)",NA,NA,NA,2014,8,NA,212,69,0,52.3,NA,"e120",1994,NA,20,"F"
"Sorghastrum nutans",NA,NA,NA,2014,8,NA,212,87,0,33.55,NA,"e120",1994,NA,20,"C4"
"Sorghastrum nutans",NA,NA,NA,2014,8,NA,212,92,0,69.28,NA,"e120",1994,NA,20,"C4"
"Lespedeza capitata",NA,NA,NA,2014,8,NA,212,94,0,147.95,NA,"e120",1994,NA,20,"L"
"Andropogon gerardi",NA,NA,NA,2014,8,NA,212,109,0,31.73,NA,"e120",1994,NA,20,"C4"
"Liatris aspera",NA,NA,NA,2014,8,NA,212,129,0,197.72,NA,"e120",1994,NA,20,"F"
"Schizachyrium scoparium",NA,NA,NA,2014,8,NA,212,135,0,38.05,NA,"e120",1994,NA,20,"C4"
"Amorpha canescens",NA,NA,NA,2014,8,NA,212,137,0,283.62,NA,"e120",1994,NA,20,"L"
"Koeleria cristata",NA,NA,NA,2014,8,NA,212,142,0,80.68,NA,"e120",1994,NA,20,"C3"
"Sorghastrum nutans",NA,NA,NA,2014,8,NA,212,163,0,33.38,NA,"e120",1994,NA,20,"C4"
"Liatris aspera",NA,NA,NA,2014,8,NA,212,167,0,210.95,NA,"e120",1994,NA,20,"F"
"Petalostemum purpureum",NA,NA,NA,2014,8,NA,212,185,0,85.73,NA,"e120",1994,NA,20,"L"
"Petalostemum purpureum",NA,NA,NA,2014,8,NA,212,205,0,207.53,NA,"e120",1994,NA,20,"L"
"Panicum virgatum",NA,NA,NA,2014,8,NA,212,230,0,55.67,NA,"e120",1994,NA,20,"C4"
"Lupinus perennis",NA,NA,NA,2014,8,NA,212,265,0,202.4,NA,"e120",1994,NA,20,"L"
"Liatris aspera",NA,NA,NA,2014,8,NA,212,267,0,242.57,NA,"e120",1994,NA,20,"F"
"Koeleria cristata",NA,NA,NA,2014,8,NA,212,268,0,104.1,NA,"e120",1994,NA,20,"C3"
"Schizachyrium scoparium",NA,NA,NA,2014,8,NA,212,280,0,52,NA,"e120",1994,NA,20,"C4"
"Sorghastrum nutans",NA,NA,NA,2014,8,NA,212,282,0,78.82,NA,"e120",1994,NA,20,"C4"
"Solidago rigida",NA,NA,NA,2014,8,NA,212,290,0,44.25,NA,"e120",1994,NA,20,"F"
"Petalostemum purpureum",NA,NA,NA,2014,8,NA,212,291,0,183.5,NA,"e120",1994,NA,20,"L"
"Asclepias tuberosa",NA,NA,NA,2014,8,NA,212,308,0,10.63,NA,"e120",1994,NA,20,"F"
"Solidago rigida",NA,NA,NA,2014,8,NA,212,338,0,106.83,NA,"e120",1994,NA,20,"F"
"Anemone cylindrica",0.22865,0.405138,81.5,1997,7,23,204,4,0,178.3,0.05027,"e123",1994,0.0110246,3,"F"
"Lespedeza capitata",0.4564,0.367889,16.85,1997,7,23,204,6,0,87,0.04767,"e123",1994,0.0220152,3,"L"
"Panicum virgatum",0.31965,0.58029,11.2,1997,7,23,204,10,0,88.9,0.03402,"e123",1994,0.0120073,3,"C4"
"Achillea millefolium(lanulosa)",0.19365,0.761205,37,1997,7,23,204,21,0,47.05,0.04145,"e123",1994,0.0142328,3,"F"
"Achillea millefolium(lanulosa)",0.1293,0.838141,25.05,1997,7,23,204,36,0,49.25,0.02972,"e123",1994,0.0153117,3,"F"
"Schizachyrium scoparium",0.05615,0.609249,396.85,1997,7,23,204,37,0,239.7,0.03131,"e123",1994,0.0080335,3,"C4"
"Euphorbia corollata",0.26645,0.572133,98.05,1997,7,23,204,39,0,112.7,0.04497,"e123",1994,0.0137717,3,"F"
"Euphorbia corollata",0.17055,0.723779,7.8,1997,7,23,204,43,0,78.917,0.04083,"e123",1994,0.018405,3,"F"
"Andropogon gerardi",0.0825,0.602226,73.2,1997,7,23,204,49,0,71.3,0.03539,"e123",1994,0.0090413,3,"C4"
"Schizachyrium scoparium",0.18505,0.40961,108.334,1997,7,23,204,55,0,92.567,0.04088,"e123",1994,0.0103108,3,"C4"
"Anemone cylindrica",0.21885,0.518495,87.2,1997,7,23,204,59,0,88.95,0.04408,"e123",1994,0.0134024,3,"F"
"Panicum virgatum",0.33195,0.441362,37.3,1997,7,23,204,76,0,64.8,0.03788,"e123",1994,0.0090718,3,"C4"
"Petalostemum purpureum",0.3594,0.770478,14.25,1997,7,23,204,79,0,88.8,0.04552,"e123",1994,0.018392,3,"L"
"Sporobolus cryptandrus",0.36285,0.878954,17.483,1997,7,23,204,90,0,37.167,0.0398,"e123",1994,0.0128515,3,"C4"
"Sorghastrum nutans",0.18305,0.253246,162.05,1997,7,23,204,103,0,145.3,0.0557,"e123",1994,0.0116288,3,"C4"
"Andropogon gerardi",0.13805,0.408903,205.65,1997,7,23,204,128,0,231.75,0.0507,"e123",1994,0.0089436,3,"C4"
"Asclepias tuberosa",0.1371,0.43859,16,1997,7,23,204,130,0,25.8,0.04868,"e123",1994,0.0152298,3,"F"
"Lespedeza capitata",0.1513536215,NA,0,2011,8,25,237,29,0,42.18,NA,"e120",1994,NA,17,"L"
"Lespedeza capitata",0.2811008449,NA,0,2011,7,7,188,29,0,42.18,NA,"e120",1994,NA,17,"L"
"Lupinus perennis",0.5458520992,NA,0,2011,7,7,188,83,0,14.95,NA,"e120",1994,NA,17,"L"
"Lupinus perennis",0.2338351358,NA,0,2011,8,25,237,83,0,14.95,NA,"e120",1994,NA,17,"L"
"Andropogon gerardi",0.0183180372,NA,0,2011,7,7,188,109,0,99.85,NA,"e120",1994,NA,17,"C4"
"Andropogon gerardi",0.0391639128,NA,0,2011,8,25,237,109,0,99.85,NA,"e120",1994,NA,17,"C4"
"Amorpha canescens",0.3936999093,NA,0,2011,7,7,188,137,0,109.3843,NA,"e120",1994,NA,17,"L"
"Amorpha canescens",0.2097831992,NA,0,2011,8,25,237,137,0,109.3843,NA,"e120",1994,NA,17,"L"
"Liatris aspera",0.0572447525,NA,3.38,2011,8,25,237,167,0,66.38,NA,"e120",1994,NA,17,"F"
"Liatris aspera",0.0953210806,NA,3.38,2011,7,7,188,167,0,66.38,NA,"e120",1994,NA,17,"F"
"Panicum virgatum",0.0901388658,NA,0,2011,8,25,237,230,0,160,NA,"e120",1994,NA,17,"C4"
"Panicum virgatum",0.0887196808,NA,0,2011,7,7,188,230,0,160,NA,"e120",1994,NA,17,"C4"
"Koeleria cristata",0.0583990893,NA,0,2011,8,25,237,268,0,93,NA,"e120",1994,NA,17,"C3"
"Koeleria cristata",0.2108296942,NA,0,2011,7,7,188,268,0,93,NA,"e120",1994,NA,17,"C3"
"Schizachyrium scoparium",0.0316810352,NA,0,2011,8,25,237,280,0,106.9358,NA,"e120",1994,NA,17,"C4"
"Schizachyrium scoparium",0.1277504807,NA,0,2011,7,7,188,280,0,106.9358,NA,"e120",1994,NA,17,"C4"
"Sorghastrum nutans",0.1087488966,NA,0,2011,8,25,237,282,0,172.7,NA,"e120",1994,NA,17,"C4"
"Sorghastrum nutans",0.0729589086,NA,0,2011,7,7,188,282,0,172.7,NA,"e120",1994,NA,17,"C4"
"Solidago rigida",0.1203240582,NA,10.9,2011,8,25,237,290,0,24.83,NA,"e120",1994,NA,17,"F"
"Solidago rigida",0.1574894026,NA,10.9,2011,7,7,188,290,0,24.83,NA,"e120",1994,NA,17,"F"
"Petalostemum purpureum",0.3488987881,NA,7.13,2011,8,25,237,291,0,70.367,NA,"e120",1994,NA,17,"L"
"Petalostemum purpureum",0.5490660245,NA,7.13,2011,7,7,188,291,0,70.367,NA,"e120",1994,NA,17,"L"
"Solidago rigida",0.1095860782,NA,0.4,2011,8,25,237,338,0,93.18,NA,"e120",1994,NA,17,"F"
"Solidago rigida",0.1225029913,NA,0.4,2011,7,7,188,338,0,93.18,NA,"e120",1994,NA,17,"F"
"Lespedeza capitata",0.3116046915,NA,0,2012,7,10,191,29,0,42.18,NA,"e120",1994,NA,18,"L"
"Lespedeza capitata",NA,NA,0,2012,8,14,226,29,0,42.18,NA,"e120",1994,NA,18,"L"
"Lespedeza capitata",NA,NA,0,2012,7,17,198,29,0,42.18,NA,"e120",1994,NA,18,"L"
"Lespedeza capitata",NA,NA,0,2012,8,1,213,29,0,42.18,NA,"e120",1994,NA,18,"L"
"Lupinus perennis",1.2479334799,NA,6.43,2012,6,13,164,83,0,26.45,NA,"e120",1994,NA,18,"L"
"Lupinus perennis",NA,NA,0,2012,7,17,198,83,0,14.95,NA,"e120",1994,NA,18,"L"
"Lupinus perennis",0.2539127011,NA,6.43,2012,6,25,176,83,0,26.45,NA,"e120",1994,NA,18,"L"
"Lupinus perennis",0.5926170556,NA,0,2012,7,10,191,83,0,14.95,NA,"e120",1994,NA,18,"L"
"Lupinus perennis",NA,NA,0,2012,8,1,213,83,0,14.95,NA,"e120",1994,NA,18,"L"
"Lupinus perennis",NA,NA,0,2012,8,14,226,83,0,14.95,NA,"e120",1994,NA,18,"L"
"Andropogon gerardi",0.0340098581,NA,0,2012,7,10,191,109,0,99.85,NA,"e120",1994,NA,18,"C4"
"Andropogon gerardi",NA,NA,0,2012,8,14,226,109,0,99.85,NA,"e120",1994,NA,18,"C4"
"Andropogon gerardi",NA,NA,0,2012,8,1,213,109,0,99.85,NA,"e120",1994,NA,18,"C4"
"Andropogon gerardi",NA,NA,0,2012,7,17,198,109,0,99.85,NA,"e120",1994,NA,18,"C4"
"Amorpha canescens",0.715836237,NA,0,2012,7,10,191,137,0,109.3843,NA,"e120",1994,NA,18,"L"
"Amorpha canescens",0.7046948017,NA,15.1,2012,6,13,164,137,0,49.91,NA,"e120",1994,NA,18,"L"
"Amorpha canescens",NA,NA,0,2012,8,14,226,137,0,109.3843,NA,"e120",1994,NA,18,"L"
"Amorpha canescens",NA,NA,0,2012,7,17,198,137,0,109.3843,NA,"e120",1994,NA,18,"L"
"Amorpha canescens",NA,NA,0,2012,8,1,213,137,0,109.3843,NA,"e120",1994,NA,18,"L"
"Amorpha canescens",0.5053670722,NA,15.1,2012,6,25,176,137,0,49.91,NA,"e120",1994,NA,18,"L"
"Liatris aspera",0.1035233596,NA,3.38,2012,7,10,191,167,0,66.38,NA,"e120",1994,NA,18,"F"
"Liatris aspera",0.0545767129,NA,1.83,2012,6,13,164,167,0,50.98,NA,"e120",1994,NA,18,"F"
"Liatris aspera",NA,NA,3.38,2012,8,14,226,167,0,66.38,NA,"e120",1994,NA,18,"F"
"Liatris aspera",NA,NA,3.38,2012,7,17,198,167,0,66.38,NA,"e120",1994,NA,18,"F"
"Liatris aspera",NA,NA,3.38,2012,8,1,213,167,0,66.38,NA,"e120",1994,NA,18,"F"
"Liatris aspera",0.0953342025,NA,1.83,2012,6,25,176,167,0,50.98,NA,"e120",1994,NA,18,"F"
"Panicum virgatum",0.1050750076,NA,0,2012,7,10,191,230,0,160,NA,"e120",1994,NA,18,"C4"
"Panicum virgatum",NA,NA,0,2012,8,14,226,230,0,160,NA,"e120",1994,NA,18,"C4"
"Panicum virgatum",0.2286450742,NA,1.88,2012,6,13,164,230,0,28.2,NA,"e120",1994,NA,18,"C4"
"Panicum virgatum",NA,NA,0,2012,7,17,198,230,0,160,NA,"e120",1994,NA,18,"C4"
"Panicum virgatum",NA,NA,0,2012,8,1,213,230,0,160,NA,"e120",1994,NA,18,"C4"
"Panicum virgatum",0.0884341574,NA,1.88,2012,6,25,176,230,0,28.2,NA,"e120",1994,NA,18,"C4"
"Koeleria cristata",0.1181814359,NA,0,2012,7,10,191,268,0,93,NA,"e120",1994,NA,18,"C3"
"Koeleria cristata",0.3219592875,NA,3.42,2012,6,13,164,268,0,11.44,NA,"e120",1994,NA,18,"C3"
"Koeleria cristata",NA,NA,0,2012,8,14,226,268,0,93,NA,"e120",1994,NA,18,"C3"
"Koeleria cristata",NA,NA,0,2012,8,1,213,268,0,93,NA,"e120",1994,NA,18,"C3"
"Koeleria cristata",NA,NA,0,2012,7,17,198,268,0,93,NA,"e120",1994,NA,18,"C3"
"Koeleria cristata",NA,NA,3.42,2012,6,25,176,268,0,11.44,NA,"e120",1994,NA,18,"C3"
"Schizachyrium scoparium",NA,NA,0,2012,8,14,226,280,0,106.9358,NA,"e120",1994,NA,18,"C4"
"Schizachyrium scoparium",0.254246337,NA,1.7,2012,6,13,164,280,0,23.15,NA,"e120",1994,NA,18,"C4"
"Schizachyrium scoparium",0.2685873071,NA,0,2012,7,10,191,280,0,106.9358,NA,"e120",1994,NA,18,"C4"
"Schizachyrium scoparium",NA,NA,0,2012,7,17,198,280,0,106.9358,NA,"e120",1994,NA,18,"C4"
"Schizachyrium scoparium",NA,NA,1.7,2012,6,25,176,280,0,23.15,NA,"e120",1994,NA,18,"C4"
"Schizachyrium scoparium",NA,NA,0,2012,8,1,213,280,0,106.9358,NA,"e120",1994,NA,18,"C4"
"Sorghastrum nutans",0.0602243696,NA,0,2012,7,10,191,282,0,172.7,NA,"e120",1994,NA,18,"C4"
"Sorghastrum nutans",0.1541979565,NA,0.65,2012,6,13,164,282,0,23.63,NA,"e120",1994,NA,18,"C4"
"Sorghastrum nutans",NA,NA,0,2012,8,14,226,282,0,172.7,NA,"e120",1994,NA,18,"C4"
"Sorghastrum nutans",NA,NA,0,2012,8,1,213,282,0,172.7,NA,"e120",1994,NA,18,"C4"
"Sorghastrum nutans",NA,NA,0,2012,7,17,198,282,0,172.7,NA,"e120",1994,NA,18,"C4"
"Sorghastrum nutans",NA,NA,0.65,2012,6,25,176,282,0,23.63,NA,"e120",1994,NA,18,"C4"
"Solidago rigida",0.1360539846,NA,10.9,2012,7,10,191,290,0,24.83,NA,"e120",1994,NA,18,"F"
"Solidago rigida",NA,NA,10.9,2012,7,17,198,290,0,24.83,NA,"e120",1994,NA,18,"F"
"Solidago rigida",NA,NA,10.9,2012,8,14,226,290,0,24.83,NA,"e120",1994,NA,18,"F"
"Solidago rigida",NA,NA,10.9,2012,8,1,213,290,0,24.83,NA,"e120",1994,NA,18,"F"
"Petalostemum purpureum",1.1233010767,NA,24.17,2012,6,13,164,291,0,33.87,NA,"e120",1994,NA,18,"L"
"Petalostemum purpureum",0.7678738787,NA,7.13,2012,7,10,191,291,0,70.367,NA,"e120",1994,NA,18,"L"
"Petalostemum purpureum",NA,NA,7.13,2012,8,14,226,291,0,70.367,NA,"e120",1994,NA,18,"L"
"Petalostemum purpureum",NA,NA,7.13,2012,8,1,213,291,0,70.367,NA,"e120",1994,NA,18,"L"
"Petalostemum purpureum",NA,NA,7.13,2012,7,17,198,291,0,70.367,NA,"e120",1994,NA,18,"L"
"Petalostemum purpureum",NA,NA,24.17,2012,6,25,176,291,0,33.87,NA,"e120",1994,NA,18,"L"
"Solidago rigida",NA,NA,0.4,2012,8,14,226,338,0,93.18,NA,"e120",1994,NA,18,"F"
"Solidago rigida",NA,NA,0.4,2012,8,1,213,338,0,93.18,NA,"e120",1994,NA,18,"F"
"Solidago rigida",0.6425802375,NA,3.35,2012,6,13,164,338,0,21.75,NA,"e120",1994,NA,18,"F"
"Solidago rigida",NA,NA,0.4,2012,7,17,198,338,0,93.18,NA,"e120",1994,NA,18,"F"
"Solidago rigida",0.1255032683,NA,0.4,2012,7,10,191,338,0,93.18,NA,"e120",1994,NA,18,"F"
"Solidago rigida",NA,NA,3.35,2012,6,25,176,338,0,21.75,NA,"e120",1994,NA,18,"F"
